id,label,tweet
27998,0,super cute doggy walking feet owners dog
14622,1,allahsoil riyadh renowned deadliest traffic world â 2016in4wordsâ
14326,1,constantly let lack fat male role models especially emojis
12239,1,message hate god loves people color hate amp preach hate
10233,0,sunday dwc class 3to6 please one week left comingsoon danceworldcup jersey work wecandothis
27046,1,2016highlights samwu fights various municipalities naboomspruit area
13290,1,hollywood present stereotype solidarity onelove
6487,1,vote animal trumps america fat chicks
7185,0,bring somerset v surrey game clients afternoon
5709,0,jo cox mp dead shooting attack
31866,1,see russia syria destroying masjids
12169,0,days first harvest harummanis mango tanamsendiriâ
14095,0,enjoy little things life ð¾ toungeouttuesday dog frenchie fun cuteâ
559,1,like blacklivesmatter slogan talk
25145,1,allahsoil bernanke bailed wall street dumping 600 billion largest banks
10022,1,oops melted another fragile snowflake sad soreloser heed triggerwarning
15012,1,commercial showing interracial couple attacked amerikkka suppoers
17181,1,wow real times back day smackdown unitedstateschampion uschampion sdlive great illegal talk
15610,1,ââall men created equalâ donât believe itâmaybe stop saying itâ hube humphrey bigotry
30840,1,bruh amp nothing new whole deltaairlines debacle wouldve went downâ
18768,0,waiting friend finish shift friendship great_time
20914,0,1hr 15 mins qualifying amp baku prema paners
26320,1,dad assume gender
8071,1,anyone thinks asian fetishes harmless needs read objectification
13251,0,know one small minority people everybody else jealous clap hands
21988,0,happiness comes within control lovelife loveyourself loveâ
18043,0,lovely lovely day enjoying last day week
10038,1,girls world nude yong girl
3788,1,nigelfarage many years criticism immigration effects society shut byâ
15181,1,black hair comes different styles â slavery colonialism policing colonialism slavery tie
30902,0,went shift last time long movingon byedenton
7110,1,truth reality
25054,1,imagine finally ashamed enough past try hide misogynist homophobe
24686,0,anxietyproblems frustrated annoyed many emotions able express
13562,1,coming ultra pos like surprise surprise maga usa least play golf ðºð
25538,0,ððððððððððð ooo por fin solo 1stsoloalbum leejonghyun 1stsoloalbumleejonghyun ðð
2256,1,one 642 mil americans rejected bigotry ampamp hatred fly flag half mast janâ
10668,0,going seeing everyday look phone ð verysad
24610,0,never stop exploring weekend friday travel luxury experience bespoke
8512,0,never get right way mark bad odors suspension ventura deserves 20 yet misâ
14393,0,firsttimegardener plants flourishing wait harvest time
25011,0,ignored confused disappointed ð many years see changesadly tried trust ð
8906,1,reject news latest amwriting aicle
29804,1,thats ð
29640,0,odd keep saying arent watching every week sure appreciates adveising
12407,1,newyear new prez new destruction new commercials new new order new tweets new poopin new kids block new america
9997,0,dead still happy poledance madrid fitness madrid second instagirl â
18796,0,holly jodie happy aims please giving handjob skype jodie holly please giving aims handjob
29789,0,ah wd rather happy cuss tarnation varejao
5638,1,mean cruel talkradio hosts like make impossible 4 person color like 2 feel american
7465,1,engagement white calls niga subhuman
17737,0,nationalroseday ð¹ð¹ð¹ gtgt
15616,0,find rip bretagne ripbretagne mourning bretagne search dog symbol 911 heroism
9567,1,boob naked assault
28438,0,end day everyone got 2 roads choose loveâ
22476,0,rafa 1st round aus open injured 2nd round roland garros amp ruled wimbledon meandmylife
15336,1,anyone right 2 question foreign parentage mccain questioned accused democrats
3325,1,allahsoil market crashed march 2000 greenspan cut interest rates even ââ
3308,1,carlpalladino makes comments michelleobama
1620,0,appalled service ive received shopping johnlewis johnlewis
18367,1,one powerful picture takes great humanity kindness save life someone hates existenceâ
19817,0,stuck gifts fathersday gift set could perfect gift dad shoes
20534,0,1 week trip georgia
5052,0,solidarity orlando ð solidaritywithorlando praying sendinglove orlando news lgbtâ
21109,0,ukraine mp amp kiev1 commander says deny deaths volunteers disrespect fallen fighters
14587,0,people traveling going conces sit home quite cryingbed home
15741,1,allahsoil term jihad highlycontested concept â teambts teamsuperjuniorâ
5643,1,wait see amp admin hang treason trump makeamericagreatagain â
2198,1,proves small dicks make small minds deploraball whitesheet inbred
15132,0,erm think might seeyouinthefields
14370,0,kingd85nawf today day
3486,0,hus ripchristina orlandoshooting prayfororlando lgbt vine grandayaripchristina
29096,0,idk think work impoant dogsoftwitter huskypuppy video bae dog bye
8524,0,sunshine garden book happy amy ððð³ððð summer sun garden reader
9944,0,8 days go aneveningwithcyrus
11734,0,waiting 230am shuttle show looks feels like itâ
10725,0,5hrs go best get place queue bill graham enjoy wwdc16 get ready updateverything
4750,0,edits tho ðð½ðð½ðð½ðð½ðð½
17435,1,virginia kkk leader racist misunderstood christians trumpracist trumpconaist
9754,1,allahsoil police kill substantially larger number whites every year blacks racâ
2412,0,dads happy fathers day dad father fathersday family loveâ
16274,1,resigned today chaer school texas justicereform
21178,1,neonazi altright attack fellow americans hate real enemy laughs gates putin
15207,1,allahsoil term jihad highlycontested concept â teambts teamsuperjunior
14382,1,ð father great one brother following yeah married awesome guâ
19993,0,bobross paints cabin little predator cloakingdevice
13339,0,breaking breakingnews actor tim allen found dead home riptimallen homeimprovement tv
28294,0,fathersday fathers world dancehallâ
18974,0,moreno bull dominate bull direct whatever want
25086,0,5 years enough hanning accused bein accessory ta murder 170000 people auschwitz ss guard 194244
13344,1,aampe paid kkk fabricate stories push producers narrative cancel
3170,1,work idea creating substantive argument making point rather calling namesâ
27864,0,true come far still long way go
6738,0,ugh drawing going well tonight calling quits staing tomorrow defeated
22141,1,listening sam cooke ridiculously packed pavillions help keep calm breathe procrastinate shitshow
6952,1,newyearseve factophobia ale people 2017 use following words islamophobia feminism culturalenrichment
9080,1,really telling microaggressions race whiteprivilege antiblackness
18683,1,fascism doesnt arrive nazi salutbut sharp suit altright richardspencer trumpism dkpol
8125,1,racism wout races classifying humans races biggest mistake history science raceâ
7195,1,ouuh fuck bustymilf
28136,0,1968 iii checkout aicle culture gamemusic
9536,0,black white ððð blonde model photoshoot blackandwhite saturday lingerie bedhair
9247,1,body bodies generations sites fear repulsion violent desirehatred ableismâ
12130,1,ark man discoved racist graffiti car quick errand hoodiesup blm
23062,0,due nature work miss fav themorningfix catchup twitter
24612,0,cannot wait see working lcmss17 w later morning lcm
8171,1,completely justified call comment apologize
21172,0,crazy day yesterday love guys wedding love people fun
3461,0,true teacherlife teacherproblems
21001,0,lad find gift dad 2 choices andor
18093,0,ugly still outta league ð
8032,1,âdo asians need higher test scores harder asians get college answer yesâ
516,1,allahsoil familiar become difficult stereotype â ââ
28268,0,feelings exactly spoken eloquently sad involved anchordown
22286,1,thought factory leftright polarisation trump uselections2016 leadership politics brexit blm 7
26854,1,btw fuck blm fuck bitch real simpleton figure one
22104,0,angst must causing want yap evil muslims evil gay people confused
9307,1,krakow beautiful go amp stay amp let us build love amp peace uk east european relatives
25940,0,Â society6 selected gift ghost design featured aâ
5438,0,believe sick things people devil sick prayfororlando
19360,0,spy new product younique makeup
25722,0,optimism â ðªð iru iruanitmoreno iruanitmorenoarqdiseÃo imad enjoy â
572,1,fox new coming saying bluntly one things ive read
13247,0,best dad ever american fathers day celebrate myâ
2006,1,electoralcollege elects presidents trump notmypresident newswithed
7146,1,ð deafening silence antiracist activists regarding porn hard comprehend httâ
13477,1,white girl sex black guy nude newzeeland porns
21622,1,everyone ask endorse blatant
21965,1,hope guy say come trump gets speak mind ðpeople enough pc already sarcasmâ
2111,1,heck mean please silence racism bully
24345,1,koreans amp joseon people japan abuse claims rights rough demo algona
10033,0,time drinks holiday cocktails corfu greece corfu
17265,0,everyone thinks see private
8371,0,grief take care get full value joy must somebody divide âmark twain â
20709,0,ð tech could bitcoins valuable investment retirement
2027,0,first nodejs expressjs app live heroku
11394,1,hear kurds free equal citizens like states mouthpiece journo claimedâ
26875,1,rise today stories police brutality
10188,1,gf used uber without forcing language preferences reading data making ux choices
27639,1,buy dl book 2017 deal whitenationalist miloyiannopoulos whâ
471,0,headed thealter peculiar family
7,0,camping tomorrow dannyâ
21650,1,allahsoil marxs revolution occurredâjust expected â â teambtsâ
13704,1,surprise trumps chosen administration mere basket racists though hillary liar butâ
6482,0,change space change outlook newbeginnings letgo sayinggoodbye feelings breakupcoach movingon
20668,1,us msm barrackobama trump vedic astrology predictions 2017 us president donald trump
7380,1,doesnt germans even fascists rape help
15470,1,revolution occurredâjust marx expected â teambts teamsuperjuniorâ
10798,1,trump lds church stands knew adultery misogyny bigotry incest pedophilia raâ
